title,gender,country,latitude,longitude,department,job_title,language,Cluster,PCA1,PCA2
1,2,42,39.467685,75.99379,7,113,67,1,-0.4712748032072324,0.38512269147669664
2,2,187,15.6600225,-13.2576906,2,181,28,0,0.8613505647433409,-0.15464650221096352
1,5,169,54.7381652,18.5728399,9,125,50,0,1.5313776470749092,-0.11671682946207894
4,2,166,-13.87016,-73.667793,0,27,44,2,0.08021346208734216,-1.5815184561876179
1,2,95,-6.9122509,109.7457739,0,154,78,1,-1.1818330798172565,0.723630815178094
2,2,2,40.8913038,20.6779776,9,96,33,1,-0.6801896065082809,-0.3464931475387267
3,5,176,51.653437,39.183897,2,56,81,0,1.4555046561500746,0.4747436449491676
0,2,169,50.404284,16.3904406,5,94,39,0,1.4359439517200634,-0.7688870152874446
2,5,95,-6.3991308,106.7411559,9,155,11,1,-1.2369050260749914,-0.018105441236876713
2,5,205,57.8644157,13.4263048,6,93,28,0,2.0088567678153,-0.3389272578892138
4,2,176,56.9115826,124.9032167,8,56,79,0,1.1624206381703024,1.3941346529194178
2,2,167,14.6611789,121.0226827,2,159,87,1,0.082435182893062,1.4381642885315171
0,5,167,14.0155209,122.4776048,0,184,11,1,0.09116851888846537,0.2114224896076137
5,5,170,38.5557833,-9.0860982,9,183,75,0,1.2081842421611695,1.4169221451912708
2,2,169,50.7784708,16.0928295,4,77,30,0,1.4174915626524789,-0.43812597647586005
3,2,42,24.348365,105.759939,9,82,91,3,-1.0227372289859682,0.9750493525982744
3,0,53,49.9469881,18.1870189,1,149,73,3,0.1667897382365591,1.1464446186331982
4,2,225,-33.5072907,-57.7992243,3,181,87,2,0.17735474666508616,0.11846622429482379
3,5,205,56.030318,12.7425586,8,117,9,0,1.9348605862603063,-0.13554786434636168
5,5,29,-21.3601809,-48.2282659,11,105,34,2,-1.743895244812713,-0.7987246782530328
4,2,42,45.7718709,126.6701902,8,82,88,3,-0.564967138830864,1.6743001753812208
4,2,166,-15.7665609,-70.2594346,7,46,24,2,-0.0316639974767332,-1.7931581958202674
4,2,201,13.8013,32.4078,1,145,26,0,0.7431909554909313,0.42876090596301747
4,5,80,36.6107151,27.1320962,4,75,37,3,0.041925884482518924,0.1255604098090608
5,2,95,-8.219061,128.941023,6,139,27,3,-1.4150674530332314,1.128747486865537
0,2,27,43.1097139,17.7192104,7,161,6,1,-0.29829605692718286,-0.6152710000027197
0,2,95,-8.1306189,113.7603078,10,64,17,1,-1.3272245572300754,-1.2927656330705792
4,2,42,23.296786,113.823135,2,108,95,3,-1.045494454840337,1.7430614273765088
1,5,176,56.6203091,43.4086631,7,139,52,0,1.5686446441308686,0.2976528585432852
4,2,153,6.7205676,11.2580472,7,61,23,3,0.07319619784561562,-0.7285131427314495
1,2,170,39.4364103,-8.2988008,3,72,84,0,1.2798644310955511,-0.439274811141278
4,5,176,56.2421713,37.5166323,6,119,2,0,1.5211250586366087,0.3426009396819148
2,2,224,29.76,-95.36,6,26,2,0,1.8933860972784102,-2.4592907077079955
1,2,128,12.8818852,-9.9451106,2,71,62,2,0.14454001155263424,-1.0054479442196513
4,5,95,-6.4772202,108.3198722,5,114,63,3,-1.2341644369748506,0.8962426054454953
3,5,209,38.5597722,68.7870384,10,93,62,0,1.298551690711719,0.4784556911639172
5,2,183,-13.7994093,-171.8556172,3,26,74,2,0.6543787096487912,-1.8190528046710184
1,5,95,-9.4542,119.2271,3,41,8,1,-1.3438380422018086,-1.1720539615162666
0,5,96,30.8908344,61.680106,7,171,12,1,-0.03016629727313878,-0.30168786938366604
2,2,158,58.0618351,7.584995,10,39,23,0,1.4731306429389925,-0.9679944198596339
3,2,205,60.0715764,15.0050581,11,122,61,0,2.015985906482284,0.558348475262734
2,5,42,29.755129,111.370418,4,107,24,1,-0.8657986479518955,0.31046481603648174
3,0,49,43.9375282,15.162899,0,50,46,3,-0.04760347215131456,-0.1411970820543342
2,2,95,-6.9828037,109.5568089,2,114,49,1,-1.231528840370801,0.25676236085126786
1,5,42,23.028301,115.84573,7,130,65,1,-1.0396766522370726,0.6126095207631745
3,7,9,-34.5500929,-58.4984714,3,133,94,2,-2.1328913000502063,-0.48139844508917234
1,5,75,-1.9023377,11.9062829,1,11,76,2,-0.8807703200885745,-1.3627580883286523
2,2,169,52.55106,18.49897,6,145,72,0,1.475179344918374,0.672737672984975
3,5,126,3.1523104,101.7178316,10,105,66,3,-0.6424994076574528,0.5095580360153139
5,5,108,-0.5388381,37.4596409,10,139,12,3,-0.7080917672482933,0.18143167521333253
4,2,95,-10.5182,121.7895,8,100,10,3,-1.460051818141148,0.16249236777714193
0,5,123,41.9121057,22.4068944,5,44,51,1,0.7096620459736196,-1.13686685617293
4,2,50,21.1127551,-76.1334449,1,95,20,2,-0.255058769381347,-0.8202332059362585
3,5,224,44.934021,-123.3072848,11,41,95,0,2.421258705843444,-1.1103715606406312
1,2,42,29.287939,121.429477,5,194,57,1,-0.896853867725601,1.2847559781336784
0,4,210,-6.7453352,34.1531947,0,185,4,1,0.37574743180772535,-0.8431254336430807
2,2,95,2.298952,98.1120116,3,158,4,1,-0.9602767368026938,0.11575000836335123
3,5,170,38.7930999,-9.3809443,10,62,40,0,1.1934054109100205,-0.6782767317584637
4,5,39,6.5390358,21.9910008,0,93,81,3,-1.106150664463828,0.5086247832340619
2,2,104,38.1861536,140.6675584,4,14,14,1,-0.14801636433831528,-0.30682960430779893
2,2,9,-43.2659531,-65.3552631,7,26,16,2,-2.4330120689466046,-2.859961873939134
1,0,95,-7.5450262,111.6556388,9,147,74,1,-1.2792032121067034,0.44634173878244787
2,5,224,29.7322762,-95.3755461,11,191,30,0,1.9312774941358142,-0.7733572148946917
3,2,9,-34.7264519,-58.6055652,8,173,95,2,-2.1912831927262557,-0.17445046247071166
1,2,158,59.8787345,10.7810283,2,38,27,0,1.5725775975043421,-0.9942599559311971
0,2,170,38.8774735,-9.2788217,4,51,78,0,1.269531428405789,-1.0197832584514124
1,5,167,15.8785099,120.3186429,7,84,16,1,0.06958575670666538,-0.49080427191103254
2,5,9,-20.4170226,-49.9812625,6,181,64,2,-1.8234537552842423,-0.49540425658904236
3,2,221,48.1543232,24.8196946,1,144,18,0,1.8880339612421828,0.38667850973155543
3,2,42,37.215613,121.267875,9,136,75,3,-0.7494593383805488,1.5533089319566515
1,5,150,-37.3965056,175.9364317,0,59,90,1,-1.6505731149403526,0.12811758425706882
4,5,232,14.67199,43.81828,7,77,75,0,1.0397849969347936,0.3339709486912285
4,5,102,7.1302807,-3.2030756,6,3,81,2,-0.3664498198799704,-0.6561566616226501
2,5,210,-4.5498525,34.8431006,11,41,95,0,0.34674467694801675,-0.7016642762130548
2,2,91,22.3908295,113.9725126,8,115,60,1,-0.5663363924212472,0.6623358595192614
0,5,45,10.748716,-75.107922,11,71,29,2,-0.5705978090357904,-2.419891959423141
2,2,14,40.4529251,49.7333235,7,174,19,1,-0.6590940742490492,0.45806570287291426
2,5,176,45.5426102,40.4010024,5,72,91,0,1.2956143353248644,0.3258549573758332
0,5,167,15.0072129,120.7038246,11,192,45,1,0.07200098780684155,0.4507495265980227
1,5,95,-0.6004131,100.6534443,0,133,59,1,-0.9746954960394514,0.284199336857624
4,2,126,1.424768,103.6487041,0,97,26,3,-0.6853219159131931,0.48027921365899034
1,2,95,-8.0522,112.4885,1,97,36,1,-1.2609685584445554,-0.30266348473683724
3,1,78,51.2149435,6.7825598,2,118,71,0,0.5082671796697597,0.7245978425993109
5,2,167,15.1248652,120.6428123,4,1,25,3,-0.022336967668704348,0.08786231140417473
1,5,176,54.1347287,33.2921685,8,166,14,0,1.529422544600872,-0.04509185905721284
4,5,207,35.991705,36.3938121,10,76,70,0,1.3313668762981825,0.4105722262663518
1,6,167,14.5665378,121.1092186,8,153,23,1,0.051606292641703244,0.17446382782129652
1,2,167,16.0080573,120.4068073,1,95,22,1,0.09609761756643403,-0.16314527369208146
1,2,95,-6.1103661,106.1639749,3,109,62,1,-1.1826153421358614,0.04426594884160326
5,7,205,58.5594907,15.282715,3,180,94,0,2.059013203880606,2.151587144162498
2,5,53,49.086678,17.5359749,6,100,0,1,0.11809186410163917,-0.6146103817041731
0,2,196,-31.1846901,24.9491323,9,118,17,2,-0.4475631510287211,-1.8315148028367862
3,2,166,-12.2179111,-76.5148607,10,14,4,2,0.0647450385773906,-2.6752196405251225
0,2,226,43.7838974,59.0252539,0,35,89,0,1.7409967387228806,-0.3574385505603052
0,2,197,35.907757,127.766922,7,134,12,1,0.883251872283204,-0.05490577688070276
2,5,55,55.6697682,12.534394,1,173,19,1,0.38742028557120206,0.4143059528419689
2,7,176,55.68871,46.13865,6,179,79,0,1.559931734261561,1.277648522980327
2,2,162,32.08543,35.33005,0,20,53,0,0.8012268418860687,-0.6596032111909749
5,5,205,57.6995979,11.9761953,8,146,92,0,1.9973616163312446,1.6951000384982862
1,2,170,40.2365225,-8.5110798,0,145,61,0,1.3268293735148713,0.016796392601972687
4,2,95,-7.0487503,108.5314753,3,120,24,3,-1.2727929889921274,0.550357912123201
5,0,42,32.388854,109.361864,5,137,45,3,-0.8533574491289874,1.7207331298944744
4,5,42,35.897702,114.184427,3,173,59,3,-0.7092722036177566,2.00795157774714
4,5,107,40.8955806,68.3670494,9,156,6,3,0.24480929937244,0.7549587309895477
1,5,42,24.3482735,116.6988851,2,182,17,1,-0.9871576465243111,0.6396363062289575
5,5,167,13.490046,120.960159,2,40,53,3,-0.012317045764941118,0.7712887171010258
1,2,166,-14.1,-70.2,1,25,28,2,0.08747080665476109,-2.6372449797827118
4,6,42,33.5719791,-84.3396421,5,147,10,2,0.023342143437151314,-0.5038727035109556
4,2,95,-7.0587981,108.6620986,5,107,93,3,-1.2582651795611637,1.2126157086395215
1,5,110,42.4762027,20.2775059,9,44,83,1,0.5685005829232618,-0.5624094131172181
5,2,42,31.961364,118.613379,3,100,59,3,-0.8796090386571637,1.6489738115280526
1,2,96,29.233038,56.6008972,10,8,19,1,-0.13849442720429966,-1.5020540258292352
5,5,135,19.6775122,-99.0329594,10,152,9,2,0.6751281911371358,-0.6141091712436656
1,2,42,28.65638,121.42076,0,60,30,1,-0.9246227342161688,-0.14483538523438544
3,2,70,62.6571846,26.0472266,9,181,23,3,0.5931156913663255,0.8615113545196076
1,2,42,41.186564,111.308664,7,115,57,1,-0.5779388754119256,0.5921882980201619
1,2,188,45.1201746,20.8993932,9,147,18,0,1.4488140917991579,-0.3787748873033444
2,2,192,48.1997412,16.983641,4,86,62,0,1.611065672222094,-0.010432686165306623
2,2,42,31.4299792,120.096494,11,4,21,1,-0.9474704545630398,-0.6848552118836049
2,2,142,28.0942907,-12.050407,1,22,73,0,0.683271156051552,-0.8497810685272633
2,2,215,35.4885986,10.9882593,2,185,73,0,1.5953292643633195,0.8421130798010923
5,2,167,7.2333331,124.25,0,71,59,3,-0.1847926380098713,1.1423086116924146
5,5,42,40.115306,113.457407,10,121,12,3,-0.6882015651855429,1.1595467003327313
1,5,167,15.9946032,120.7916737,7,148,11,1,0.08311809667455422,0.03158845596949986
0,5,42,40.13652,124.395757,8,82,3,1,-0.6643502114375889,-0.5859178051133754
1,2,42,22.863502,114.333767,7,64,68,1,-1.0709719541222105,0.06603419540864608
4,5,169,49.817777,19.785536,4,109,34,0,1.3782061798466765,0.4570676815976614
3,2,96,30.8707353,55.2756505,5,74,56,3,-0.0550878563859066,0.2164010995382607
2,2,167,14.5550437,121.1248905,1,109,30,1,0.048503241859505775,0.3302084496682671
4,7,42,24.674624,102.904318,0,184,30,3,-0.9309779928836163,1.5804181217948765
5,2,42,37.9611361,-122.5021248,4,189,13,2,0.2732208386463945,-0.006189927878753387
4,5,42,31.16384,98.558093,6,184,95,3,-0.766780601725546,2.2869286725197444
3,2,220,0.5772758,31.5370003,11,21,73,0,0.5528648055341183,-0.8023918030618733
1,2,29,-3.971033,-41.6809724,3,77,53,2,-1.2332956598965743,-1.4983499376181089
4,2,41,-38.7445218,-72.9482281,8,60,86,2,-1.9349441962271774,-1.1954856175963744
1,5,42,23.498459,111.746261,8,108,31,1,-1.0370516971225732,-0.03925048492638734
4,5,40,12.3783745,17.0568962,1,24,8,3,-0.9788073867770279,-0.9729826695951309
1,5,224,41.6,-93.61,10,57,18,0,2.214591943787021,-2.227687367585072
3,5,95,5.5080084,95.8630825,8,127,51,3,-0.8799090326787675,0.5666947590380272
1,5,45,5.242598,-75.781831,1,95,62,2,-0.6406840107196458,-1.3857495514745186
1,5,0,34.55132,65.79302,10,50,61,1,-1.024493426420248,-0.4686097971523777
2,2,221,50.2969058,26.8600648,5,147,0,0,1.916211275533312,-0.12716952851428287
1,2,166,-8.3928622,-74.5826166,8,60,47,2,0.2257389095605535,-2.2117583197485273
2,5,29,-12.5477492,-40.2271243,5,133,50,2,-1.4564632204915278,-0.9072769937335873
2,2,170,41.2771802,-8.5427054,8,148,4,0,1.2647768206988084,-0.5092915941478805
1,0,205,58.6571132,15.9940592,7,89,87,0,2.0192727211064185,0.09701183029673605
5,7,224,36.7757374,-119.8062912,0,80,17,0,2.2243701143513857,-0.9729397202659499
4,5,19,53.83333,30.38333,3,163,7,3,-0.1698017587396859,0.8451115241397539
2,2,148,52.3626877,4.6195236,7,34,51,0,1.260834842343437,-0.7045054942996118
3,5,162,32.45461,35.26076,8,7,66,0,0.7691311331883535,-0.5319055317154944
4,5,176,43.32807,132.08832,5,132,11,3,0.806788595126734,1.2007787278669408
1,5,29,-10.0519585,-36.2196853,1,116,19,2,-1.3874048871273168,-1.5648597022991368
1,2,42,28.845441,121.131229,9,20,93,1,-0.956185395567761,0.052204619487616226
0,4,224,33.7746886,-84.2953464,8,8,25,0,1.9853389376190151,-2.8371569205846328
5,5,71,45.70734,5.534063,1,48,48,3,0.27389085694495285,0.2996990947777132
3,5,159,22.5652759,59.5066376,3,120,63,0,0.4364190968840331,0.6359603406372268
1,5,200,7.9306264,80.7207444,3,94,16,0,0.4116966698669568,-0.7483164762151917
1,5,95,-9.833333,120.216667,6,185,2,1,-1.34616892248482,-0.006648824937217819
2,5,228,9.4292297,-64.4674203,5,41,73,0,1.3433085203472857,-1.4815074118614273
3,2,95,0.125082,127.876503,11,99,17,3,-1.2124218495663859,0.06747010344465201
2,2,170,39.2075584,-8.6259188,8,44,87,0,1.2248652173877295,-0.48431907147939035
3,3,48,10.5943971,-85.2017554,6,96,54,2,-0.506367555814472,-1.0064675380951131
4,2,98,53.2339841,-6.163027,1,177,22,0,0.8201745527032799,0.8796044078036414
3,5,144,18.4816259,96.4370254,0,123,95,3,0.049554491804931745,1.36541327470035
5,0,176,53.286578,36.5904759,7,124,33,0,1.4110196463234925,1.020101843163137
2,5,70,61.5003351,21.8474164,5,49,22,1,0.608367943138573,-0.6129109787603223
0,2,42,34.395562,113.740529,3,57,89,1,-0.7235776808518557,0.18954897636384924
2,2,176,52.6053795,39.5788904,7,88,44,0,1.432153574760001,-0.026433256165843876
4,5,170,37.7157269,-25.4345063,0,192,7,0,1.2966854189100976,0.4540747544414436
0,5,221,44.829819,34.915084,10,148,32,0,1.7716222486006987,-0.4391540618904827
5,4,70,63.0709556,21.6602532,11,130,91,3,0.6134819424048819,1.6876592430957915
1,2,224,33.7868136,-112.28609,11,120,56,0,2.096184269339439,-1.44911947979989
1,5,0,34.12583,70.70778,1,182,8,1,-0.992631411416045,0.31703586900905956
4,5,95,-8.8795811,121.656829,4,73,22,3,-1.373324308785432,0.1395918748362894
4,5,223,53.3788422,-1.4730092,2,152,21,0,2.1566092850719163,0.5788191262613086
0,5,42,23.12468,113.3612,7,37,25,1,-1.0523291065195162,-1.0041869071306748
5,2,42,32.168137,115.654481,10,160,95,3,-0.8760675547998531,2.4469201310511464
1,2,71,48.5202109,3.6973504,11,39,49,1,0.32560266249253383,-1.0723937648914503
0,2,98,51.680591,-9.448724,10,74,19,1,0.767387099930054,-1.4570777713451162
2,0,42,45.506995,124.292626,10,86,54,1,-0.5740911602168013,0.6906553283116192
3,5,42,22.265811,113.543784,4,70,48,3,-1.0800585026109057,0.47337200647327354
2,2,53,49.5856494,18.7194407,5,82,39,1,0.126214024302963,-0.24893310019980508
5,5,53,50.0461011,13.757651,6,163,73,3,0.16428279350504196,1.6540471898489533
0,2,167,14.5020933,121.0309165,9,173,52,1,0.04946272034353777,0.42880653943693314
1,5,166,-7.2452522,-79.4760133,5,43,52,2,0.31247110645547566,-2.293900264924628
1,2,70,61.7968844,25.7035513,10,125,88,1,0.6099529229520431,0.5283662369222567
2,5,166,-14.72796,-70.52285,0,150,15,2,0.10746637616172326,-1.3974776739097552
1,5,104,34.6494619,135.7837972,10,93,13,1,-0.20579689756763958,-0.12817219467226576
5,2,215,35.23369,11.1107854,0,139,42,0,1.5347686978504753,0.950692744234877
4,2,95,-6.1270886,139.2233389,11,151,63,3,-1.4025485941413762,1.3837025264012854
3,4,176,54.9562342,20.4747022,11,42,34,0,1.5313422275152646,-0.5062326314128164
0,5,170,40.432725,-8.296808,11,82,51,0,1.276078639336428,-1.2111737537492
3,5,170,37.152576,-7.8890523,10,41,50,0,1.1444317074752723,-0.756234087162718
0,2,80,38.4415297,23.6824627,3,128,84,1,0.17913207317173163,0.06950131388477422
3,2,42,32.2875125,105.5230659,0,142,1,3,-0.7863757700359297,0.731150343822848
5,3,128,12.8371919,-4.9221114,0,97,37,3,0.08091337273672285,0.14055406708900697
3,2,170,38.7222088,-9.3435691,1,107,15,0,1.2277789320269485,-0.3519646581506775
5,2,148,50.9440122,5.9698278,0,74,17,0,1.2150301263004155,0.2459231192663749
4,2,95,-7.2504446,112.7688416,10,168,12,3,-1.3340530699873314,0.7225077275577171
1,5,224,45.01,-93.65,11,39,2,0,2.2852874971309785,-2.560628702415213
3,5,169,50.9060529,15.3368765,10,120,35,0,1.4039190872390874,0.13313714749154743
1,2,42,28.274601,88.520031,7,105,60,1,-0.8177414495274652,0.19590125121309052
3,5,42,39.9041999,116.4073963,0,17,0,3,-0.64459556559622,-0.25281689321252404
3,2,95,-6.9394,113.5273,3,113,34,3,-1.2740475636452464,0.3644735998063484
5,5,9,-34.3788739,-58.7024688,4,51,82,2,-2.198873221902711,-0.7986317643480447
0,5,42,29.657856,116.30275,7,38,93,1,-0.8650072094608297,-0.08277062849329142
3,5,42,28.445307,113.521804,4,64,64,3,-0.914450978751176,0.6844725320648959
4,1,10,40.4530275,44.5222246,10,97,12,3,-0.7544047480090058,0.15274808467881856
2,5,95,-7.4813316,108.4187029,5,107,7,1,-1.2595253794111616,-0.4122199488173526
5,5,19,52.5643,31.1364,6,6,8,3,-0.2742030573556899,-0.34713297550860844
1,5,9,-34.3048508,-58.7739249,8,99,45,2,-2.1719500421925115,-2.026747038284075
2,2,169,50.6964708,22.5669964,8,94,65,0,1.3828215357132494,0.09779224605637908
5,5,153,6.703272,8.8997015,7,88,39,3,0.10157786142474474,-0.05711343577438423
0,5,42,23.7247599,108.8076195,1,137,5,1,-0.9660001061120091,-0.24278690319374704
4,2,169,52.7815,20.11774,1,136,52,0,1.467131747762365,1.0439603258347532
5,5,71,43.7441795,2.511999,5,109,53,3,0.2268364400894602,0.7749871796429576
5,2,28,-24.8705652,25.8640062,3,139,8,2,-2.12687818607763,-0.04375648924809836
2,5,114,56.8564288,24.3522717,0,77,36,0,0.9956370465566161,-0.14266804249438783
4,2,176,43.2837871,46.4531554,6,115,36,0,1.1437988637372638,0.6534443625663303
4,5,42,42.615891,114.744988,11,120,4,3,-0.625184789816153,0.7909744458612006
3,5,39,4.1191962,15.1346669,1,56,47,2,-1.1563445609431668,-0.6196283862968324
1,2,53,49.0122384,14.3800489,6,184,74,1,0.17620267828000144,0.7392407847577348
4,5,176,55.5807611,37.7673912,2,21,77,0,1.5392072196703348,0.43166499033678973
5,0,42,25.221935,102.4976,11,21,56,3,-1.0695942238174307,0.5355825247049218
3,2,121,49.5670697,6.1544928,6,17,86,0,0.8958155072618228,-0.14542094905946937
1,5,42,25.234479,110.179953,10,149,63,1,-0.9744658714413855,0.6765799480939034
0,2,42,31.9617032,119.5738403,7,145,61,1,-0.8282465844641749,0.581687410137207
0,2,170,41.3715365,-8.7162646,4,22,91,0,1.3308008447431336,-1.0915467259222587
4,2,221,50.5904776,30.4831983,0,143,57,0,1.937104700829681,1.2225515306173131
2,5,176,55.9576019,36.2249059,8,71,53,0,1.5460642931798187,-0.10717107245820594
2,2,102,7.9601788,-6.6745042,8,112,81,2,-0.3097895405679249,-0.27583990122319557
3,2,42,39.912288,116.365867,1,88,59,3,-0.6271910261661089,1.0941366408529554
0,5,80,38.0817234,23.7036067,8,153,84,1,0.16349133995775939,0.1570701795866814
0,3,169,50.2242211,18.7343606,3,25,59,0,1.4336817993767443,-1.1018479120035756
4,5,45,10.9819737,-74.9438915,5,43,45,2,-0.5821734659266559,-1.2142944423025832
3,5,42,36.639033,114.462061,6,173,23,3,-0.7124335750608566,1.242891163014327
2,2,95,-8.0295271,113.0369406,8,43,5,1,-1.3469315714943115,-1.0191593168620032
5,2,95,-6.507942,106.4794136,11,175,63,3,-1.2843542729257542,1.612801304363173
0,2,42,34.207908,107.872159,11,145,95,1,-0.731405269087177,0.8329377354554622
4,2,112,42.54688,72.20921,8,80,15,3,0.2986510536808185,0.2743961894491353
2,2,42,30.07225,122.003581,0,148,65,1,-0.8683539134599675,1.370274042860406
0,5,42,43.653169,111.977943,10,148,75,1,-0.4868627546881436,0.7645399440699883
5,2,95,-6.1583904,106.4288088,9,53,62,3,-1.2910646214827717,0.5482253945258768
4,4,42,28.311573,120.562011,1,150,74,3,-0.9243930341005536,1.990745897807012
5,2,71,43.6793979,4.131084,7,45,12,3,0.15323640856030624,-0.2932618858611863
3,2,133,-20.3170872,57.5265289,0,63,25,2,-0.9743155135798331,-0.7635708619946866
5,2,71,45.1905186,0.7423124,3,62,47,3,0.25119679190884264,0.35265622970368676
1,2,95,-8.3200799,114.2509376,10,186,7,1,-1.324399986746754,-0.027075411450939363
0,2,101,44.4645876,11.3727437,3,76,51,1,0.5853187079811619,-0.8281675257049209
0,2,29,-4.1948081,-40.4760325,11,106,74,2,-1.2645273362267944,-1.4347304629599769
3,1,169,53.9208518,19.0295929,4,48,74,0,1.479175417024207,0.17888772063720826
3,5,144,16.7587537,96.2482149,0,102,68,3,-0.011128526463624338,0.8324493151899423
2,2,9,-33.5329865,-70.6351119,0,75,9,2,-2.1072158441814453,-2.2771742501589145
5,5,176,55.662882,37.5826719,1,19,32,0,1.5139143120627134,0.18273451617466038
3,5,42,42.743284,123.35235,11,132,70,3,-0.6115426769975107,1.472331559339837
1,5,70,63.1109993,23.0789691,1,166,82,1,0.7377528050248071,0.9865412961185291
2,2,95,-8.4175693,113.6799766,7,45,19,1,-1.3466084495574795,-0.8126369825366291
0,2,104,36.2569423,139.381182,6,101,40,1,-0.14571649163609354,0.14233214093074542
4,5,211,7.55633,99.61141,7,39,90,0,0.3954671976418504,0.5469193611688237
3,2,162,31.95402,35.1624,9,40,2,0,0.7097526563113586,-0.997793339579372
1,5,224,39.7380371,-105.0265195,1,106,95,0,2.316473907321438,-0.7929773892187327
4,2,42,38.2792524,111.6631302,1,186,31,3,-0.6536460394765018,1.869626535597638
5,2,71,48.8276508,1.9697936,10,78,7,3,0.2817798326514991,-0.07468102627221465
2,2,139,47.918302,106.915572,3,0,87,0,0.6565609216912469,0.285123467570408
5,2,176,50.8548419,39.0632827,7,93,17,0,1.3365375801611203,0.5232148256388524
5,5,169,51.3106091,21.2523841,1,154,94,0,1.4529716210622965,1.9544814887315618
3,5,95,-7.4720926,108.6324073,1,20,56,3,-1.2469270449348329,-0.2418615810992514
0,5,71,43.8006906,5.8147664,1,120,47,1,0.3088551060368754,-0.5032189198580244
1,2,95,-7.2634241,109.399141,11,43,30,1,-1.3058112629450915,-1.0897992280349826
0,5,71,43.4945737,5.8978018,9,115,52,1,0.2513098150600156,-0.6626995340556127
4,2,167,12.8074809,122.0553349,10,1,61,3,-0.09591330926298731,0.08773549359629174
2,2,223,54.7598905,-1.3347302,1,173,86,0,2.240230657053816,1.039947350619116
3,2,153,6.3324473,7.605638,8,117,58,0,0.11451733417509592,-0.14696785297492432
0,5,176,55.6152783,37.9416367,11,21,50,0,1.5260256842034545,-1.215215063229718
5,2,205,59.2162431,17.7344952,9,134,65,0,1.971948727938447,1.3361889169636973
2,2,25,-15.4979257,-67.8823146,10,49,89,2,-1.5134253932317308,-1.5390254871162916
0,1,176,58.6247472,59.8241142,8,43,94,0,1.5303927820827425,-0.17922909448683982
5,2,80,40.8403439,22.7755938,7,148,52,3,0.14071319479961364,1.2240341016378262
3,5,170,41.399671,-8.4737713,9,117,1,0,1.2584917592312461,-0.5865214633576067
1,2,176,63.2803099,118.3618985,0,98,84,0,1.458141025823939,1.1756341132334005
5,5,169,51.8370136,19.8634282,7,55,59,0,1.3960925572739638,0.512860848779264
0,5,98,53.2911347,-6.3506335,3,98,14,1,0.8629545832790905,-1.1327609105560767
1,5,221,45.0274234,35.0863723,8,21,68,0,1.7616328421821603,-0.8246974818651582
2,2,42,22.358169,113.440958,4,82,43,1,-1.082337326444418,0.2651692976688274
5,5,176,55.7,37.75,8,141,32,0,1.4982002413558566,1.1342346489020068
0,2,167,15.3817945,120.7080369,11,131,43,1,0.047244491190846026,-0.09141010312188373
2,2,25,-20.76667,-65.33333,8,84,57,2,-1.653911630941325,-1.604932099703457
5,2,167,17.06034,122.01514,2,100,79,3,0.08157254042253675,1.6998668462837723
5,2,174,-20.895689,55.447006,9,24,9,3,-0.6399060064587124,-0.9722079827776662
1,2,42,31.5909061,120.4927974,10,73,35,1,-0.9026408631050199,-0.15379151490206372
4,5,221,48.3627105,25.7753797,0,175,23,0,1.9107364750216411,1.0142585153681904
0,5,42,27.602752,107.709916,1,12,30,1,-0.8787801871271882,-1.0334262084316046
1,5,176,45.8209156,41.7473982,8,145,54,0,1.2924007564286273,0.2097055568021308
5,5,95,-6.7157242,111.1920959,8,43,22,3,-1.319765207890849,0.008747787548200537
5,5,72,4.9237913,-52.3205637,2,128,21,2,-0.5285496084579595,-0.28763928356429486
5,5,53,49.6106567,18.735973,1,77,70,3,0.14262531074448498,0.9855009427703793
3,5,95,-8.690455,122.1348629,2,185,88,3,-1.2886023582496011,1.699311686244775
0,2,0,34.4906784,69.2698737,1,117,73,1,-0.9686753003565838,0.24057864497094741
5,5,42,38.05106,114.463347,7,161,3,3,-0.7216760539615587,1.460080108605149
2,4,224,39.817642,-75.5101999,10,99,41,0,2.092776358737641,-1.1572708256478006
3,2,221,47.1899563,31.5156018,11,154,81,0,1.8027859335709304,1.0556865469697034
3,5,42,28.953503,116.822083,9,152,89,3,-0.9150710793723068,1.7010739768502954
3,5,42,29.278608,108.098075,7,132,21,3,-0.8928202899710148,0.6873154748126702
0,2,169,50.1062428,22.7546149,1,57,3,0,1.40226867509252,-1.3971009373217544
4,5,190,7.5257028,-12.5039922,1,34,79,0,0.6672930624859624,-0.403750677452546
2,5,176,55.9289331,37.9176675,3,40,66,0,1.5684431867331163,-0.11153714841905644
0,5,167,13.9123164,120.8483007,4,188,93,1,0.10776528035482508,1.1233970563002418
3,5,176,43.5621247,43.20792,0,169,46,0,1.2525400360903898,1.0536923890832415
4,2,167,11.4693878,123.1476046,5,1,9,3,-0.12686650254355947,-0.4316473571917006
3,5,10,40.0072152,44.4880651,1,101,72,3,-0.6414837198901042,0.7700761169997049
5,7,28,-24.700428,23.507374,2,98,9,2,-2.0829086186567594,-0.44147505506592977
5,5,169,49.7365816,19.4856654,4,64,41,0,1.3562715832659205,0.41528079041462024
3,2,167,14.6933122,121.0806979,0,56,25,3,0.030253388265000493,0.09963121890512096
4,5,176,60.0645803,30.4842001,1,21,68,0,1.687701139758133,0.34104742061702076
